day,path_001,path_002,path_003,path_004,path_005,path_006,path_007,path_008,path_009,path_010,path_011,path_012,path_013,path_014,path_015,path_016,path_017,path_018,path_019,path_020,path_021,path_022,path_023,path_024,path_025,path_026,path_027,path_028,path_029,path_030,path_031,path_032,path_033,path_034,path_035,path_036,path_037,path_038,path_039,path_040,path_041,path_042,path_043,path_044,path_045,path_046,path_047,path_048,path_049,path_050,path_051,path_052,path_053,path_054,path_055,path_056,path_057,path_058,path_059,path_060,path_061,path_062,path_063,path_064,path_065,path_066,path_067,path_068,path_069,path_070,path_071,path_072,path_073,path_074,path_075,path_076,path_077,path_078,path_079,path_080,path_081,path_082,path_083,path_084,path_085,path_086,path_087,path_088,path_089,path_090,path_091,path_092,path_093,path_094,path_095,path_096,path_097,path_098,path_099,path_100
91,1117072.0696948073,978658.0135694037,751301.0004740533,923878.417457275,986963.844797349,1144214.317039566,1063040.2167080208,1039904.4240480837,1040247.6500804967,1137516.1351529607,940511.0717100125,1231934.7920775327,1308849.7512492505,1008969.9367735783,1242438.8744268848,1064478.501306662,1101055.5744642909,1002399.1391708613,1234642.1775665379,1094791.0297898692,917261.1156455886,923668.5952989787,1146638.844174413,981641.1330529685,1071287.436465209,1168677.999139421,976520.289547402,983385.2788521426,898098.0152876303,847112.1437137151,1100032.8287500502,1238209.4052927883,994875.5820980672,1057293.774930274,1133240.738759368,1008952.194170742,1219585.2884049234,1233329.704431406,1078933.4209155035,946889.890099631,1102381.346145757,1048665.2821070473,1033609.8867776485,952929.0599221087,1183313.209429731,1412741.8215738528,1119310.2616429282,1087576.274110713,985612.9233220952,1223675.4150724371,1066651.2375377943,939464.4021073104,1044470.3069077055,1364022.5238594657,1222023.4996273147,898813.029973912,1084598.7144935916,1002627.5340415172,1113693.9530457386,1032557.6237965762,871902.0727295814,1115298.834801607,1107670.2149759196,918645.8914531027,1103486.8391197817,1385234.2273482084,1242797.8017290474,1288739.4332923382,959499.8977014628,1177410.8735256232,1079787.0588743254,1027221.2477684534,1043787.0091612181,1059461.3169651597,1080330.4136423345,950516.2080112172,1115683.7611311413,1022670.4963157831,1058039.6820383188,850565.4104049501,911727.6958408168,1157723.4461345272,1189153.0794901385,1155169.534740298,899946.7133170781,983936.017176551,990870.8868579798,1224083.7033577668,1076743.0485341847,1083591.9069209362,948967.0169971469,1337939.2692408247,1144365.4673579037,1233640.6835875427,845718.6922441779,973124.8472006385,1148720.0029983781,1263858.563047632,1276533.8534208008,948513.2951650464
92,1119494.8862288997,988237.2838251637,747516.4012041534,923755.3120033836,996920.381578517,1143016.3630379287,1071875.152199487,1042531.637355456,1029608.4604381564,1146110.378975124,942541.5547906444,1249323.3235968507,1317008.3819571647,1006392.7022910997,1240622.902692493,1064526.8757634575,1082306.4848384843,1005355.6667696073,1234033.8373900717,1093143.4852834372,932369.8891160213,934005.6120840852,1146323.8696499097,973600.6273861515,1077460.4934222763,1184156.8698496681,995667.7264482088,984641.7913308381,891887.4821653821,851705.1785042266,1098099.2074076673,1233936.959632264,989910.3564092106,1067122.4065232116,1138498.8842685383,1029835.8627974374,1217502.557899642,1230629.2846953082,1086557.481249774,955745.08151742,1112981.805838342,1026290.0908349302,1040193.2978312536,958661.9183407191,1177615.9303304248,1437280.9244854192,1113642.6253921886,1074361.323804179,970152.8802096188,1214255.8851157667,1062640.1075500054,941226.2282947353,1043442.3060095956,1356410.7483905873,1243112.4586203548,905513.2005037573,1079722.497493275,985274.6871545231,1117921.0690862865,1037193.9572396643,876275.9079442219,1119697.3552917927,1112987.2776632204,931260.3673299626,1095954.4427876459,1381332.8306009732,1241099.385953681,1287348.1092510493,951296.9441914328,1170641.8039628929,1086918.9877966535,1005278.4045803131,1039004.9836219535,1065152.2189218036,1075279.3652438284,949009.94946589,1127310.9350976513,1018071.0475923909,1054078.3831270733,850086.5196924384,913314.6386671942,1151201.2782910792,1189993.3478796042,1154138.0389046175,895951.5885034984,971586.2844991123,999440.8562070349,1230403.9025915284,1067718.336580012,1058121.5789020327,942764.2408595113,1343177.5496064848,1135615.0254911454,1239958.463905883,843544.435455915,973179.9803668306,1161747.196027938,1295193.6619118862,1276335.7538636876,946139.6113667334
93,1110556.11120358,986218.2652883636,739406.1861153931,914644.0345838547,1001870.3787244238,1163415.8647220905,1065622.6442330224,1041475.6513338655,1032529.9470418765,1159831.3001526624,940889.3408426078,1245370.859549601,1309280.5639834343,1020081.8022316857,1244583.9818996282,1067927.9448103767,1088534.301971516,1022926.8950303056,1221985.198141787,1081291.159951493,940904.2244579174,939736.3888170784,1130150.8443925178,972147.5736360336,1077726.326839049,1183087.5436769119,992459.6382597024,975898.7100529309,904190.8795068397,851402.9670808617,1099567.6243888373,1228326.4020916598,972418.5401772044,1070709.3112607512,1121454.6326230243,1048144.4134050277,1189090.7311153128,1246268.8567827605,1087098.7709545803,970922.4056097142,1124180.8236864535,1030673.769266329,1047721.8916005562,950595.6602554885,1176698.465910389,1443123.6506582226,1117522.5598429276,1079248.6195094646,979016.5051187135,1204163.9497180725,1073003.7022572958,940937.3218162983,1052428.120872562,1376104.9758791414,1261985.8294546772,905303.9423782362,1082113.0662612,973081.8907199409,1122504.5260267039,1049542.150156469,890872.0626703538,1109950.6187138986,1099155.9655296681,948797.6545141625,1088907.6111836077,1390834.399399756,1264572.269892356,1296609.9052417732,959424.4077379969,1183629.3294016554,1069329.7271860573,993301.8499994122,1069030.4215670752,1052867.248720687,1068754.3388341614,967060.4388094575,1104879.2214393734,1002410.1899083498,1060375.6395824172,843050.8550510908,905946.2975678452,1150632.9804492912,1166465.3208178955,1140346.5804557616,908432.9194371757,977942.3575084818,994266.3296547881,1218668.3820357616,1093112.2895082387,1074959.5264254832,937328.6810772915,1345425.930193171,1118967.7381302174,1231496.992771334,830018.080833867,975759.9390799627,1146819.8942549995,1286525.4347238257,1282702.3559304925,916681.2973993119
94,1080750.649272378,978257.2285589203,741022.1928246336,923785.9229799159,989967.1331642172,1159067.2674877958,1061395.953621736,1037931.8871799983,1041672.6028928498,1147648.758843649,946211.214741221,1239685.6061459926,1309123.2952668027,1024604.5998697892,1221117.2884624032,1077902.2055504601,1068367.5160986246,1016210.2657986076,1233243.313388128,1107249.9333763577,935909.6171880694,949787.9023552297,1128277.3331300677,970347.7179934031,1084690.794124482,1187137.8311342457,988442.6696075542,993002.4186626512,911223.5923894533,859973.9389632788,1111519.750003158,1231655.9359991343,988271.2930285734,1094789.5445745368,1136455.63849787,1064938.3919437705,1193977.1463378656,1234044.2473042153,1086282.4193660703,984101.4596767445,1117056.3076400477,1024129.9486814195,1040206.2958605427,950982.8473292291,1155236.6981932963,1457248.901685582,1079621.6271534024,1088393.5846289229,965417.1927682725,1199773.1215673622,1068604.704712023,940086.2164471886,1058243.4768717578,1322108.2022549366,1250648.2716112782,924752.3474026464,1072581.529970462,977153.4508856917,1127081.7907084487,1062635.7573860623,897553.2186788488,1106468.4081132985,1091708.7394313202,930001.046877007,1075172.5480826644,1388739.7392518492,1276890.1521857688,1298063.0930624767,970898.7660903349,1189677.972886348,1062739.8559316264,990418.2117745104,1089643.7663736285,1052427.4790961572,1065126.032693264,941799.4805512757,1106483.294307994,995653.5260876779,1049459.598832383,835443.730938848,894455.9643148546,1157032.0591528763,1151389.3232016033,1137012.5044436292,911131.0971482212,968129.5815059281,984598.3008015142,1221539.7151223035,1097254.3528022987,1086066.8181863795,937487.2530249861,1362837.2798153446,1104924.7846106093,1216593.6294755049,845866.4126556197,1003580.4080401645,1153720.7876783113,1285695.5069074389,1286512.4845128593,901195.3100911323
95,1092163.5344095118,979829.532205541,746666.6983941683,915930.7969646429,982164.2019013867,1166102.072753525,1033125.9518149298,1042230.9214765204,1035228.7663156596,1147542.8912789985,960463.092732026,1228835.7859340839,1294811.8056722132,990451.1228848548,1228587.2273427616,1088878.4355872779,1055244.377558712,1031442.4411285481,1231101.846993762,1082855.9123237142,939415.4723895646,966600.6671493462,1119337.6584094984,959939.943937411,1085203.9233948353,1192176.6185528007,974080.117592629,996120.0797079086,928775.0904065238,852899.1888541474,1128059.163976423,1219715.6512056934,998019.6416994344,1077663.1573123727,1130129.830828312,1059930.3942148155,1204834.5476688817,1223847.8167032138,1089754.3721234072,993496.3358092025,1124491.9953053116,1045840.5438188907,1045286.6423770022,950769.7881133888,1180708.9536728938,1495936.3114058203,1088741.0232980046,1089692.9299670244,963604.5936914332,1217746.288811288,1070388.2368897032,917505.4127130285,1042009.9432955706,1318595.1973998134,1253977.8052631598,941013.9653597854,1083867.1077500943,978672.133514342,1142899.8005324071,1070297.0372800208,900937.0357047919,1094409.5588466784,1080812.069854331,937842.5556805286,1077988.3523459812,1389763.9959823487,1270788.6945618703,1307455.1616269804,981039.7557581749,1193851.8403559572,1068785.844938898,979761.688354914,1084373.9561694353,1062639.2781934403,1065193.9882241425,934631.2389164444,1115304.423707046,970850.4762863914,1057223.8106314007,847883.6365741154,902251.7305493081,1166824.6414512987,1149481.7922117375,1121624.5812668211,910607.9653688166,985211.2528885861,986202.2930452278,1204144.6971063188,1075847.2191861558,1093677.3605042053,923763.7264223559,1378174.9116540987,1097577.9859273322,1199307.6883368008,855114.262066095,1012296.36210369,1154933.8636009716,1272766.1161883352,1291838.7161484396,901616.6175648096
96,1087785.7993678283,984699.651965803,748617.9529512795,915392.1144421874,984497.1894834057,1167463.1475502457,1033755.3647522415,1030541.0293284208,1035943.0579609721,1130750.8791914536,965713.2358454892,1231660.667708744,1286962.577993879,994189.1091091053,1218225.4218151507,1094774.5831569317,1042830.4631744066,1043098.9124269197,1246856.9197298884,1095725.7331311207,942798.4358972014,960875.3948710031,1111843.6385427369,956765.5912196366,1104699.0779124058,1196494.261866739,971685.1607171746,1011560.5914458489,917372.8790045622,851312.8997864638,1140001.3451632175,1239673.2083467513,1006622.5598362308,1072840.9202737652,1139066.4870383418,1064590.3426885619,1194949.5488682692,1227456.670651129,1098759.4203971678,977244.5254586566,1142389.933092823,1026319.1352999022,1042845.4449743074,962200.3752721711,1161561.985940464,1489660.233759753,1084917.3419741224,1098844.7745024394,981583.7086909452,1215037.2383683764,1068087.1251252207,932215.835396553,1041684.8294977001,1327800.3927556605,1244765.8918305452,945843.2615180581,1076556.154589295,980910.3191807844,1137061.2751924347,1069926.141136708,895175.4848228687,1084993.2869971576,1078273.8940591186,937710.4445489123,1089956.9084109783,1406706.3002833617,1272079.8313636833,1326215.2865384228,1007841.1663948,1183080.5495086152,1079745.3217864921,989097.5633405192,1078391.7795682903,1060392.5580821591,1052430.4891278534,920838.1173477351,1129092.5037316878,972896.1304312528,1055806.9482214462,849287.4207581012,902823.1086853518,1176705.6145524469,1144204.1809704727,1113547.8178357393,910895.8616355318,981765.6029230736,982274.4589243776,1214524.1143764844,1080170.182003765,1092335.1599029265,929203.9653772435,1384873.6860597956,1095393.3849694582,1201934.8283901433,851080.1758438312,1028577.3909163307,1151771.7794804238,1261937.9261004413,1296654.765917084,908453.279414691
97,1085671.722299662,976348.900893285,749826.8591055379,909822.4106632038,981085.2009226369,1164177.625994904,1024038.7347159252,1031935.7158089322,1019348.9439082309,1129807.5503833522,974331.4952765318,1221039.0045089093,1263656.4214775765,986580.260303293,1206074.5075977147,1097600.5273832409,1046741.6278553336,1035341.7452848208,1268554.8227121902,1082694.3669738574,925634.121331315,962496.4769757609,1116797.0843757032,942826.1523708574,1098111.82290797,1206131.6272933765,970738.4195896861,1016357.5115778986,919083.3130720906,862005.5333847002,1153386.1849587276,1235023.6107243374,1004076.3274137301,1080136.3202143146,1132462.7206625568,1064260.523238638,1225510.403309686,1228653.9366040458,1082864.4299429753,977773.6977832769,1139028.750369642,1025821.8361187235,1032025.7929412981,956275.3824905019,1167663.7130348324,1467165.0554847596,1093616.2230215902,1103608.8168717052,978624.6559526614,1243389.998966867,1057520.0941748766,924186.4499478113,1034450.5208872072,1313820.2056768774,1236789.5459469398,941545.1733337401,1099922.047512776,993071.7190253241,1145396.4655574765,1088369.3425846198,881146.0961132058,1080009.672039736,1074102.9066497872,938219.148708584,1097535.292013175,1397389.1929377685,1265822.6321875197,1320404.4743552494,999169.8324457506,1184874.7037611983,1087240.023505267,993723.9763138253,1084083.0242403853,1045547.0478486946,1054203.651157368,930855.0262592662,1130680.0106586171,1002503.2802779954,1045796.3922377595,845723.7243127509,902843.2868956703,1165741.1911407504,1172517.458653164,1095415.6787761718,890919.4320261512,973537.8769076574,971724.3787918787,1239857.4481209987,1094072.9401457591,1093968.5978144389,925834.4527165727,1371953.502001573,1090864.9272252123,1203154.451536953,858084.3076695927,1017524.5013358156,1154141.3153795775,1246970.144077553,1296092.2534946417,908732.1390458635
98,1081589.2387101133,959174.8042056042,757148.2850238746,898889.0049259473,984272.2809990384,1155326.692260977,1036469.2035269318,1013441.1662840637,1025852.3834882871,1133775.7279297684,999541.6247838454,1212418.7654305184,1275932.664372386,978450.4853191597,1199381.3977708013,1076615.4758451611,1027158.4390957571,1031891.3044494273,1283122.3997608542,1074129.904448574,934443.5246895341,952543.725845405,1115119.6025463785,957546.4129117259,1089801.3187866213,1207697.6092337212,966491.7134094118,1016306.1453082047,907195.2816750999,843016.4460750974,1170539.4603028765,1206735.3360985448,1008547.8005289157,1078829.7117108286,1130571.0976746334,1071413.8384732744,1216634.9934916159,1228573.3762652432,1080123.0913649627,982688.4591431675,1148770.075939717,1027882.5658305179,1042989.122108682,974560.2774270136,1161040.3426409487,1448525.1394327907,1117896.2497173625,1104281.2244441216,981411.9229558889,1252356.4372366024,1044903.4931499333,938464.5302464797,1063136.1839981135,1303068.4280830068,1249381.0908289144,932545.216114878,1089163.2281092007,1004606.1281501319,1147748.7348988347,1101630.9807425642,869309.6573787502,1078317.863759412,1065143.5075518836,912812.1605782238,1089295.644675527,1377642.1456277862,1268346.5650647134,1308885.6486070761,1002196.2290453014,1177239.4536697308,1090932.6262720078,986036.0426979932,1079636.5335411055,1050678.9714331578,1072248.2971747643,937487.7413817561,1135821.0539981113,1016196.2220304892,1048935.6487738981,834496.2994597892,910694.6427137834,1165906.0997016244,1202535.3858237925,1093832.2682147191,886507.369893356,971283.1254268715,954342.5319580174,1216913.8659975433,1102502.7387395878,1105364.4522755677,925512.4754919009,1377515.4779968183,1107922.2871236615,1202278.8487845557,844790.3213321911,1018944.0200314535,1153195.270402629,1251681.2328381154,1285230.6584039854,915887.7815179048
99,1102586.763422717,956807.3505104849,769018.9413070622,906012.3679794656,965580.8094399952,1125419.8499411624,1018967.6897703011,1024311.7427135287,1028447.6056397287,1112649.3507943277,1014313.8414723101,1218557.331217326,1279405.3806448816,982945.7921514735,1177039.7365582858,1072492.1060048218,1032109.8752968472,1015985.5296894775,1261976.4511174024,1083770.827343085,941725.7483448688,957740.1696641939,1105631.6271992216,965647.3381123159,1111232.9662200427,1193025.1468504928,980527.3834540701,1032973.2074815634,897612.9487149204,853254.7846214689,1160197.1907624293,1177265.235057624,1036565.7644789026,1066679.8551233064,1137581.4367602328,1076328.0022909814,1206389.0315408602,1236418.5697517334,1077394.3175850122,977950.5811078104,1165315.9374265508,1028147.1950729355,1028823.1763397,965835.3274456133,1160108.0677767533,1441711.0333557518,1103991.1376324554,1116388.2419365826,1001744.2737258117,1244300.2947747435,1050307.8054456492,946843.7701336163,1062324.9350720814,1310535.3896421758,1246994.450258227,933983.9864807194,1100024.119040769,989084.290655766,1133750.8154774294,1092912.0913731027,865004.6155247408,1080074.8012776922,1073462.0377740792,905918.9135780797,1076977.1425528582,1388155.7191047596,1266678.0552353358,1305549.459390801,1013858.5709648738,1188555.3905670003,1090885.0534097292,990068.1252117844,1079472.3033486058,1065274.7008527431,1074911.1340544508,920142.0821863824,1145046.8260166429,1027562.6068932002,1056270.8263385282,847360.1048089421,917596.5798920273,1169811.8238382172,1189309.6982989497,1108005.0530639684,899315.6974249331,957135.7566148263,941199.7073468295,1239178.141754351,1121183.7655387686,1083301.9120888785,919819.2855636629,1397506.0465774757,1119019.3383487684,1206393.18586241,835522.3530735777,1025528.1600888657,1148466.8988291228,1246468.8338332255,1291870.4235749482,915759.1733384079
100,1118849.0045554466,951118.172471705,758119.290117275,924989.0801577478,963672.4484851691,1115902.8967136303,1026536.9763811501,1008271.2806278118,1034297.59213409,1094157.137757233,1030116.274221597,1215333.8673259339,1264223.3875818606,977062.0611228279,1194218.1844929887,1082803.1005110578,1019329.6230009552,1023149.765201886,1271775.3747155548,1106996.5835554437,949692.465645999,965118.8173608744,1099883.1786549336,961106.7883258162,1098703.3848968393,1203055.6037286818,991910.960377111,1031209.184349511,909204.095644355,849299.8011832907,1148964.843210119,1169511.6355085059,1026066.1519583922,1072778.9574396173,1161987.7045133868,1083373.9405810758,1214925.2136828583,1238717.7778382667,1083824.698443353,981957.7563412439,1162491.573639103,1047564.3817069924,1043390.4926394246,978941.4588327628,1142377.3528581895,1445607.1287037926,1103598.1206009956,1112382.3679451798,990468.3856297478,1244783.2724104624,1044430.2122935356,960484.7781818641,1085219.461532629,1319639.1495565742,1253531.8458892643,940835.0292641496,1103154.8448698537,990426.3961060541,1144841.465647477,1102290.2212278782,869170.0944632146,1081980.7025810198,1073812.5415921155,895726.8537584912,1102047.715037194,1395015.150311453,1254015.618620682,1316855.561645155,1015257.0033191933,1194685.5096045933,1108598.340719633,1001509.2081440123,1090770.1862131201,1067998.281961009,1086662.5372880802,912645.2154945421,1144576.21102488,1013343.7910147209,1053724.6711531864,836613.339603861,909961.0736736153,1151764.193022123,1189493.9312970531,1096899.7744045383,909219.3499035843,961016.4757216728,942902.6199686016,1253147.5199502634,1153746.5419722605,1079587.5707400555,914216.3583757603,1398440.2317367657,1104319.4864004334,1240681.0571933496,853213.1213772454,1034399.6161016582,1147133.9626361402,1246595.017171787,1298488.8814140663,925267.4070491757
